Order_ID,Date,Hour,Restaurant,Item,Amount,Customer_ID
450,2026-02-03,17,Cafe Himalaya,Tea,40,C200
451,2026-03-20,21,Bamboo Bowl,Chicken Momos,180,C344
452,2026-03-10,20,Tawang Kitchen,Burger,220,C087
453,2026-01-08,11,Taste of Tawang,Chowmein,180,C087
454,2026-04-19,20,Mountain Cafe,Chicken Momos,180,C152
455,2026-05-13,18,Snow Peak Diner,Chicken Momos,180,C314
456,2026-05-19,22,Mountain Cafe,Pizza,350,C391
457,2026-01-28,17,Highland Kitchen,Burger,220,C261
458,2026-04-04,20,Snow Peak Diner,Chowmein,180,C320
459,2026-02-07,12,Tawang Kitchen,Spring Roll,120,C223
460,2026-04-14,19,Dragon Bites,Coffee,80,C463
461,2026-02-18,14,Momo Junction,Veg Momos,150,C078
462,2026-05-02,18,Dragon Bites,Thukpa,220,C266
463,2026-05-20,18,Dragon Bites,Chowmein,180,C374
464,2026-04-05,18,Dragon Bites,Chowmein,180,C011
465,2026-01-15,12,Dragon Bites,Spring Roll,120,C183
466,2026-02-28,19,Highland Kitchen,Thukpa,220,C473
467,2026-01-22,15,Momo Junction,Veg Momos,150,C213
468,2026-04-23,19,Mountain Cafe,Burger,220,C122
469,2026-02-08,20,Taste of Tawang,Tea,40,C431
470,2026-05-29,20,Arunachal Treats,Veg Momos,150,C126
471,2026-02-15,19,Bamboo Bowl,Coffee,80,C151
472,2026-05-30,22,Cafe Himalaya,Fried Rice,200,C348
473,2026-01-02,13,Momo Junction,Veg Momos,150,C283
474,2026-04-05,18,Bamboo Bowl,Veg Momos,150,C088
475,2026-04-07,18,Cafe Himalaya,Fried Rice,200,C019
476,2026-01-30,20,Taste of Tawang,Tea,40,C128
477,2026-04-21,13,Highland Kitchen,Chowmein,180,C144
478,2026-05-09,20,Mountain Cafe,Coffee,80,C449
479,2026-04-14,13,Highland Kitchen,Pizza,350,C354
480,2026-01-10,20,Bamboo Bowl,Thukpa,220,C219
481,2026-04-22,20,Momo Junction,Veg Momos,150,C420
482,2026-03-31,20,Tawang Kitchen,Fried Rice,200,C462
483,2026-05-01,19,Mountain Cafe,Thukpa,220,C223
484,2026-03-11,20,Arunachal Treats,Tea,40,C186
485,2026-04-21,18,Momo Junction,Pizza,350,C394
486,2026-02-06,19,Cafe Himalaya,Coffee,80,C488
487,2026-05-29,11,Momo Junction,Tea,40,C188
488,2026-01-20,17,Bamboo Bowl,Thukpa,220,C004
489,2026-03-21,14,Momo Junction,Burger,220,C388
490,2026-01-24,19,Dragon Bites,Coffee,80,C403
491,2026-02-18,19,Mountain Cafe,Burger,220,C406
492,2026-04-19,20,Highland Kitchen,Coffee,80,C486
493,2026-04-10,18,Momo Junction,Chowmein,180,C350
494,2026-04-23,18,Dragon Bites,Tea,40,C319
495,2026-04-23,19,Taste of Tawang,Pizza,350,C118
496,2026-05-25,19,Momo Junction,Chicken Momos,180,C240
497,2026-02-16,20,Bamboo Bowl,Fried Rice,200,C137
498,2026-05-24,14,Momo Junction,Spring Roll,120,C061
499,2026-02-19,13,Tawang Kitchen,Spring Roll,120,C350
500,2026-03-22,21,Mountain Cafe,Fried Rice,200,C245
501,2026-02-04,17,Mountain Cafe,Burger,220,C069
502,2026-02-18,18,Arunachal Treats,Chowmein,180,C356
503,2026-03-31,12,Bamboo Bowl,Fried Rice,200,C295
504,2026-05-09,20,Momo Junction,Veg Momos,150,C326
505,2026-03-01,13,Taste of Tawang,Thukpa,220,C031
506,2026-02-05,11,Snow Peak Diner,Pizza,350,C364
507,2026-03-27,15,Mountain Cafe,Spring Roll,120,C439
508,2026-05-18,15,Cafe Himalaya,Coffee,80,C479
509,2026-03-11,12,Momo Junction,Spring Roll,120,C184
510,2026-03-23,21,Taste of Tawang,Pizza,350,C021
511,2026-01-07,12,Dragon Bites,Pizza,350,C160
512,2026-05-28,13,Bamboo Bowl,Coffee,80,C405
513,2026-04-30,15,Taste of Tawang,Spring Roll,120,C165
514,2026-01-21,14,Mountain Cafe,Spring Roll,120,C087
515,2026-02-18,18,Taste of Tawang,Spring Roll,120,C341
516,2026-04-27,14,Highland Kitchen,Thukpa,220,C327
517,2026-02-02,18,Dragon Bites,Fried Rice,200,C028
518,2026-02-12,12,Cafe Himalaya,Spring Roll,120,C177
519,2026-04-08,12,Cafe Himalaya,Chicken Momos,180,C098
520,2026-03-15,13,Dragon Bites,Chicken Momos,180,C022
521,2026-03-07,12,Mountain Cafe,Thukpa,220,C125
522,2026-03-27,15,Snow Peak Diner,Tea,40,C294
523,2026-04-09,12,Tawang Kitchen,Spring Roll,120,C448
524,2026-01-21,13,Momo Junction,Tea,40,C366
525,2026-05-23,14,Arunachal Treats,Pizza,350,C079
526,2026-04-26,20,Taste of Tawang,Fried Rice,200,C168
527,2026-01-28,20,Dragon Bites,Spring Roll,120,C409
528,2026-05-11,21,Tawang Kitchen,Coffee,80,C042
529,2026-01-06,17,Bamboo Bowl,Pizza,350,C089
530,2026-05-27,18,Snow Peak Diner,Veg Momos,150,C268
531,2026-01-08,15,Taste of Tawang,Spring Roll,120,C164
532,2026-03-26,16,Taste of Tawang,Chowmein,180,C047
533,2026-02-11,18,Cafe Himalaya,Coffee,80,C268
534,2026-01-07,19,Mountain Cafe,Veg Momos,150,C283
535,2026-04-17,22,Tawang Kitchen,Veg Momos,150,C220
536,2026-01-08,21,Arunachal Treats,Chicken Momos,180,C260
537,2026-04-20,12,Taste of Tawang,Fried Rice,200,C012
538,2026-01-16,22,Bamboo Bowl,Tea,40,C021
539,2026-01-04,22,Highland Kitchen,Veg Momos,150,C223
540,2026-05-08,11,Taste of Tawang,Tea,40,C131
541,2026-01-25,20,Highland Kitchen,Chicken Momos,180,C382
542,2026-01-09,20,Dragon Bites,Chowmein,180,C134
543,2026-03-01,16,Dragon Bites,Burger,220,C431
544,2026-05-11,20,Highland Kitchen,Thukpa,220,C496
545,2026-02-03,16,Dragon Bites,Chowmein,180,C314
546,2026-01-23,19,Cafe Himalaya,Thukpa,220,C273
547,2026-04-18,18,Mountain Cafe,Chowmein,180,C289
548,2026-05-05,19,Dragon Bites,Pizza,350,C483
549,2026-02-16,13,Taste of Tawang,Coffee,80,C148
550,2026-03-28,12,Mountain Cafe,Chicken Momos,180,C004
551,2026-02-16,15,Arunachal Treats,Spring Roll,120,C227
552,2026-04-27,17,Momo Junction,Thukpa,220,C142
553,2026-05-25,20,Mountain Cafe,Pizza,350,C252
554,2026-04-25,21,Bamboo Bowl,Veg Momos,150,C443
555,2026-04-30,17,Momo Junction,Veg Momos,150,C328
556,2026-05-27,22,Momo Junction,Burger,220,C369
557,2026-03-29,11,Cafe Himalaya,Thukpa,220,C215
558,2026-03-24,22,Mountain Cafe,Fried Rice,200,C426
559,2026-01-28,11,Bamboo Bowl,Burger,220,C206
560,2026-05-04,20,Mountain Cafe,Thukpa,220,C431
561,2026-05-22,14,Arunachal Treats,Pizza,350,C317
562,2026-01-30,11,Tawang Kitchen,Pizza,350,C376
563,2026-03-30,20,Arunachal Treats,Pizza,350,C227
564,2026-03-19,20,Momo Junction,Thukpa,220,C068
565,2026-01-02,19,Cafe Himalaya,Coffee,80,C425
566,2026-05-07,19,Tawang Kitchen,Coffee,80,C432
567,2026-01-11,22,Dragon Bites,Burger,220,C469
568,2026-03-10,14,Arunachal Treats,Chowmein,180,C451
569,2026-05-17,19,Tawang Kitchen,Chicken Momos,180,C482
570,2026-03-06,11,Bamboo Bowl,Coffee,80,C431
571,2026-03-17,21,Taste of Tawang,Coffee,80,C147
572,2026-02-21,18,Snow Peak Diner,Spring Roll,120,C021
573,2026-02-07,19,Mountain Cafe,Burger,220,C132
574,2026-04-02,12,Cafe Himalaya,Tea,40,C076
575,2026-03-27,15,Snow Peak Diner,Burger,220,C162
576,2026-04-15,18,Bamboo Bowl,Tea,40,C422
577,2026-05-25,11,Cafe Himalaya,Fried Rice,200,C218
578,2026-05-04,18,Taste of Tawang,Coffee,80,C093
579,2026-04-09,13,Mountain Cafe,Chicken Momos,180,C432
580,2026-02-25,19,Cafe Himalaya,Pizza,350,C049
581,2026-05-16,11,Tawang Kitchen,Chicken Momos,180,C090
582,2026-03-26,18,Highland Kitchen,Tea,40,C363
583,2026-05-06,15,Snow Peak Diner,Fried Rice,200,C037
584,2026-02-10,20,Arunachal Treats,Chicken Momos,180,C307
585,2026-02-10,11,Mountain Cafe,Tea,40,C395
586,2026-04-18,19,Snow Peak Diner,Chicken Momos,180,C456
587,2026-04-19,19,Tawang Kitchen,Chowmein,180,C301
588,2026-04-13,21,Arunachal Treats,Spring Roll,120,C008
589,2026-04-01,11,Bamboo Bowl,Thukpa,220,C177
590,2026-03-23,14,Momo Junction,Pizza,350,C478
591,2026-05-07,19,Arunachal Treats,Chicken Momos,180,C147
592,2026-03-25,21,Highland Kitchen,Coffee,80,C243
593,2026-01-02,19,Taste of Tawang,Thukpa,220,C202
594,2026-02-20,19,Highland Kitchen,Veg Momos,150,C398
595,2026-02-20,21,Taste of Tawang,Veg Momos,150,C039
596,2026-03-25,19,Arunachal Treats,Burger,220,C002
597,2026-05-11,18,Snow Peak Diner,Fried Rice,200,C258
598,2026-01-12,15,Tawang Kitchen,Chicken Momos,180,C311
599,2026-04-11,13,Tawang Kitchen,Spring Roll,120,C127
600,2026-01-23,20,Cafe Himalaya,Thukpa,220,C284
601,2026-04-17,17,Mountain Cafe,Chowmein,180,C429
602,2026-03-14,15,Highland Kitchen,Tea,40,C030
603,2026-02-01,20,Taste of Tawang,Veg Momos,150,C063
604,2026-04-14,21,Highland Kitchen,Tea,40,C313
605,2026-04-10,17,Snow Peak Diner,Fried Rice,200,C167
606,2026-01-07,13,Snow Peak Diner,Veg Momos,150,C321
607,2026-02-16,13,Highland Kitchen,Chicken Momos,180,C444
608,2026-05-06,19,Tawang Kitchen,Veg Momos,150,C294
609,2026-05-16,17,Momo Junction,Chowmein,180,C440
610,2026-03-06,12,Tawang Kitchen,Fried Rice,200,C365
611,2026-03-10,14,Snow Peak Diner,Veg Momos,150,C443
612,2026-03-16,13,Highland Kitchen,Burger,220,C155
613,2026-04-17,17,Highland Kitchen,Fried Rice,200,C051
614,2026-01-06,20,Arunachal Treats,Veg Momos,150,C030
615,2026-05-02,12,Highland Kitchen,Spring Roll,120,C124
616,2026-02-04,21,Momo Junction,Chowmein,180,C274
617,2026-04-23,12,Momo Junction,Thukpa,220,C401
618,2026-03-09,22,Taste of Tawang,Fried Rice,200,C305
619,2026-04-19,20,Bamboo Bowl,Veg Momos,150,C435
620,2026-02-11,20,Mountain Cafe,Burger,220,C250
621,2026-03-26,16,Arunachal Treats,Chicken Momos,180,C300
622,2026-03-09,16,Snow Peak Diner,Tea,40,C125
623,2026-05-21,19,Momo Junction,Burger,220,C435
624,2026-04-09,21,Snow Peak Diner,Chicken Momos,180,C214
625,2026-01-19,14,Arunachal Treats,Thukpa,220,C008
626,2026-05-25,19,Cafe Himalaya,Chowmein,180,C147
627,2026-04-08,19,Cafe Himalaya,Chowmein,180,C149
628,2026-05-19,18,Arunachal Treats,Fried Rice,200,C465
629,2026-01-20,18,Highland Kitchen,Coffee,80,C012
630,2026-01-17,21,Highland Kitchen,Fried Rice,200,C304
631,2026-04-06,18,Bamboo Bowl,Pizza,350,C250
632,2026-04-12,18,Snow Peak Diner,Pizza,350,C407
633,2026-03-23,18,Momo Junction,Thukpa,220,C391
634,2026-02-17,22,Snow Peak Diner,Burger,220,C116
635,2026-03-22,20,Snow Peak Diner,Chicken Momos,180,C147
636,2026-03-08,18,Bamboo Bowl,Fried Rice,200,C208
637,2026-01-22,19,Mountain Cafe,Veg Momos,150,C054
638,2026-02-11,19,Arunachal Treats,Spring Roll,120,C464
639,2026-02-04,14,Taste of Tawang,Veg Momos,150,C222
640,2026-01-19,14,Highland Kitchen,Burger,220,C113
641,2026-03-12,11,Mountain Cafe,Coffee,80,C065
642,2026-01-25,19,Arunachal Treats,Pizza,350,C141
643,2026-05-16,20,Taste of Tawang,Coffee,80,C127
644,2026-02-04,19,Snow Peak Diner,Chicken Momos,180,C023
645,2026-02-03,12,Momo Junction,Thukpa,220,C414
646,2026-03-16,16,Mountain Cafe,Fried Rice,200,C398
647,2026-02-14,21,Cafe Himalaya,Veg Momos,150,C016
648,2026-05-25,18,Highland Kitchen,Veg Momos,150,C380
649,2026-03-07,12,Snow Peak Diner,Fried Rice,200,C111
650,2026-02-08,17,Bamboo Bowl,Veg Momos,150,C462
651,2026-05-06,15,Cafe Himalaya,Coffee,80,C221
652,2026-02-22,20,Tawang Kitchen,Tea,40,C233
653,2026-01-13,19,Arunachal Treats,Chowmein,180,C275
654,2026-01-25,13,Tawang Kitchen,Thukpa,220,C183
655,2026-02-01,18,Highland Kitchen,Tea,40,C484
656,2026-02-23,12,Dragon Bites,Coffee,80,C014
657,2026-04-20,20,Snow Peak Diner,Veg Momos,150,C335
658,2026-01-30,18,Bamboo Bowl,Fried Rice,200,C264
659,2026-01-12,18,Dragon Bites,Veg Momos,150,C338
660,2026-04-08,19,Taste of Tawang,Coffee,80,C204
661,2026-03-20,12,Tawang Kitchen,Chicken Momos,180,C349
662,2026-01-18,15,Cafe Himalaya,Spring Roll,120,C209
663,2026-03-29,20,Taste of Tawang,Tea,40,C390
664,2026-05-01,12,Taste of Tawang,Chowmein,180,C065
665,2026-05-17,20,Momo Junction,Burger,220,C100
666,2026-05-23,21,Mountain Cafe,Veg Momos,150,C177
667,2026-04-22,21,Mountain Cafe,Fried Rice,200,C421
668,2026-03-01,19,Snow Peak Diner,Chicken Momos,180,C439
669,2026-01-23,14,Arunachal Treats,Spring Roll,120,C417
670,2026-04-18,13,Momo Junction,Coffee,80,C431
671,2026-04-04,15,Momo Junction,Thukpa,220,C467
672,2026-05-20,22,Tawang Kitchen,Burger,220,C101
673,2026-02-17,17,Taste of Tawang,Fried Rice,200,C355
674,2026-04-15,12,Taste of Tawang,Veg Momos,150,C013
675,2026-05-21,17,Dragon Bites,Veg Momos,150,C016
676,2026-03-14,20,Cafe Himalaya,Thukpa,220,C440
677,2026-04-10,19,Dragon Bites,Fried Rice,200,C393
678,2026-01-08,19,Dragon Bites,Coffee,80,C003
679,2026-05-29,19,Cafe Himalaya,Fried Rice,200,C438
680,2026-04-10,12,Mountain Cafe,Chicken Momos,180,C013
681,2026-02-18,12,Highland Kitchen,Thukpa,220,C053
682,2026-03-15,11,Arunachal Treats,Chowmein,180,C102
683,2026-01-02,11,Momo Junction,Coffee,80,C398
684,2026-05-11,17,Tawang Kitchen,Spring Roll,120,C268
685,2026-04-26,11,Taste of Tawang,Fried Rice,200,C228
686,2026-03-31,19,Momo Junction,Spring Roll,120,C119
687,2026-04-14,13,Cafe Himalaya,Chicken Momos,180,C181
688,2026-05-14,18,Arunachal Treats,Spring Roll,120,C153
689,2026-02-24,18,Momo Junction,Chicken Momos,180,C313
690,2026-05-15,20,Mountain Cafe,Chowmein,180,C457
691,2026-02-14,17,Momo Junction,Coffee,80,C104
692,2026-04-08,19,Bamboo Bowl,Burger,220,C428
693,2026-01-04,21,Taste of Tawang,Spring Roll,120,C119
694,2026-02-25,22,Dragon Bites,Chowmein,180,C331
695,2026-01-17,14,Bamboo Bowl,Fried Rice,200,C362
696,2026-01-26,20,Mountain Cafe,Thukpa,220,C267
697,2026-04-14,21,Tawang Kitchen,Chowmein,180,C049
698,2026-04-12,15,Taste of Tawang,Pizza,350,C047
699,2026-01-26,13,Arunachal Treats,Thukpa,220,C084
700,2026-04-15,18,Cafe Himalaya,Pizza,350,C161
701,2026-01-15,17,Highland Kitchen,Veg Momos,150,C277
702,2026-05-14,15,Cafe Himalaya,Chowmein,180,C446
703,2026-03-19,18,Mountain Cafe,Veg Momos,150,C478
704,2026-04-03,18,Tawang Kitchen,Fried Rice,200,C209
705,2026-01-11,17,Cafe Himalaya,Veg Momos,150,C169
706,2026-04-09,18,Snow Peak Diner,Pizza,350,C320
707,2026-03-17,14,Taste of Tawang,Spring Roll,120,C274
708,2026-02-24,14,Dragon Bites,Burger,220,C154
709,2026-01-04,20,Dragon Bites,Fried Rice,200,C273
710,2026-03-21,22,Bamboo Bowl,Chowmein,180,C008
711,2026-01-08,20,Momo Junction,Spring Roll,120,C495
712,2026-02-08,20,Momo Junction,Chicken Momos,180,C088
713,2026-03-27,20,Taste of Tawang,Veg Momos,150,C421
714,2026-02-05,17,Highland Kitchen,Spring Roll,120,C255
715,2026-04-14,20,Snow Peak Diner,Chowmein,180,C432
716,2026-04-11,14,Mountain Cafe,Fried Rice,200,C364
717,2026-01-09,13,Bamboo Bowl,Spring Roll,120,C155
718,2026-05-09,11,Bamboo Bowl,Veg Momos,150,C241
719,2026-05-28,20,Mountain Cafe,Burger,220,C099
720,2026-04-13,19,Tawang Kitchen,Chicken Momos,180,C274
721,2026-04-03,19,Dragon Bites,Pizza,350,C324
722,2026-04-24,21,Highland Kitchen,Chicken Momos,180,C365
723,2026-04-26,11,Taste of Tawang,Pizza,350,C105
724,2026-05-02,21,Cafe Himalaya,Chowmein,180,C354
725,2026-03-09,19,Snow Peak Diner,Coffee,80,C435
726,2026-04-09,16,Mountain Cafe,Chowmein,180,C403
727,2026-02-16,21,Highland Kitchen,Tea,40,C040
728,2026-05-29,20,Bamboo Bowl,Chowmein,180,C362
729,2026-05-23,18,Snow Peak Diner,Pizza,350,C041
730,2026-04-22,20,Taste of Tawang,Burger,220,C475
731,2026-05-02,21,Arunachal Treats,Pizza,350,C385
732,2026-04-21,20,Snow Peak Diner,Burger,220,C447
733,2026-01-24,17,Momo Junction,Pizza,350,C323
734,2026-04-26,17,Arunachal Treats,Veg Momos,150,C351
735,2026-03-03,18,Taste of Tawang,Chowmein,180,C188
736,2026-03-11,12,Highland Kitchen,Fried Rice,200,C168
737,2026-04-13,15,Momo Junction,Tea,40,C003
738,2026-03-27,19,Cafe Himalaya,Burger,220,C499
739,2026-05-21,17,Dragon Bites,Pizza,350,C030
740,2026-01-25,14,Mountain Cafe,Chowmein,180,C206
741,2026-05-06,16,Cafe Himalaya,Thukpa,220,C228
742,2026-01-16,20,Arunachal Treats,Tea,40,C310
743,2026-01-16,12,Highland Kitchen,Chowmein,180,C202
744,2026-01-09,15,Highland Kitchen,Veg Momos,150,C214
745,2026-01-17,19,Momo Junction,Thukpa,220,C111
746,2026-05-03,20,Cafe Himalaya,Thukpa,220,C241
747,2026-02-20,17,Taste of Tawang,Chicken Momos,180,C383
748,2026-04-14,13,Bamboo Bowl,Coffee,80,C379
749,2026-01-01,13,Highland Kitchen,Fried Rice,200,C167
750,2026-03-22,11,Taste of Tawang,Thukpa,220,C477
751,2026-05-21,14,Momo Junction,Thukpa,220,C308
752,2026-01-03,12,Tawang Kitchen,Chowmein,180,C076
753,2026-03-06,16,Highland Kitchen,Tea,40,C271
754,2026-02-01,17,Momo Junction,Pizza,350,C402
755,2026-03-24,20,Mountain Cafe,Chicken Momos,180,C488
756,2026-02-02,22,Bamboo Bowl,Spring Roll,120,C388
757,2026-02-28,18,Cafe Himalaya,Coffee,80,C377
758,2026-03-24,17,Arunachal Treats,Chicken Momos,180,C283
759,2026-01-13,22,Mountain Cafe,Fried Rice,200,C147
760,2026-03-30,13,Momo Junction,Spring Roll,120,C428
761,2026-01-02,20,Mountain Cafe,Tea,40,C313
762,2026-03-13,14,Snow Peak Diner,Chowmein,180,C375
763,2026-04-24,20,Mountain Cafe,Burger,220,C179
764,2026-03-13,12,Tawang Kitchen,Veg Momos,150,C012
765,2026-03-16,13,Tawang Kitchen,Chowmein,180,C390
766,2026-01-05,20,Arunachal Treats,Chicken Momos,180,C118
767,2026-02-28,17,Dragon Bites,Coffee,80,C368
768,2026-01-19,19,Dragon Bites,Thukpa,220,C478
769,2026-02-02,19,Cafe Himalaya,Tea,40,C391
770,2026-01-14,20,Cafe Himalaya,Tea,40,C477
771,2026-05-28,15,Dragon Bites,Coffee,80,C319
772,2026-04-15,22,Highland Kitchen,Spring Roll,120,C062
773,2026-01-17,12,Highland Kitchen,Spring Roll,120,C325
774,2026-03-23,19,Taste of Tawang,Thukpa,220,C433
775,2026-03-12,15,Highland Kitchen,Chicken Momos,180,C098
776,2026-02-04,15,Snow Peak Diner,Thukpa,220,C074
777,2026-01-22,13,Bamboo Bowl,Fried Rice,200,C295
778,2026-01-20,15,Cafe Himalaya,Fried Rice,200,C148
779,2026-03-25,12,Dragon Bites,Burger,220,C414
780,2026-02-03,19,Cafe Himalaya,Chowmein,180,C207
781,2026-03-14,19,Cafe Himalaya,Spring Roll,120,C233
782,2026-02-28,19,Momo Junction,Pizza,350,C065
783,2026-01-10,19,Cafe Himalaya,Burger,220,C435
784,2026-05-03,20,Momo Junction,Chowmein,180,C098
785,2026-01-28,19,Momo Junction,Thukpa,220,C007
786,2026-05-17,18,Tawang Kitchen,Chicken Momos,180,C138
787,2026-03-14,20,Highland Kitchen,Pizza,350,C416
788,2026-05-25,18,Cafe Himalaya,Fried Rice,200,C178
789,2026-03-26,21,Momo Junction,Burger,220,C093
790,2026-05-27,19,Tawang Kitchen,Thukpa,220,C043
791,2026-02-10,14,Momo Junction,Thukpa,220,C493
792,2026-02-08,13,Bamboo Bowl,Coffee,80,C111
793,2026-02-16,11,Tawang Kitchen,Pizza,350,C366
794,2026-02-12,14,Snow Peak Diner,Chowmein,180,C203
795,2026-03-03,19,Dragon Bites,Veg Momos,150,C094
796,2026-05-18,21,Mountain Cafe,Tea,40,C164
797,2026-05-11,19,Tawang Kitchen,Coffee,80,C376
798,2026-03-14,14,Taste of Tawang,Coffee,80,C295
799,2026-01-28,21,Arunachal Treats,Chicken Momos,180,C137
800,2026-02-25,20,Dragon Bites,Veg Momos,150,C445
801,2026-04-17,19,Cafe Himalaya,Spring Roll,120,C168
802,2026-04-24,19,Arunachal Treats,Pizza,350,C335
803,2026-04-08,18,Highland Kitchen,Veg Momos,150,C185
804,2026-05-15,12,Cafe Himalaya,Pizza,350,C088
805,2026-05-09,20,Cafe Himalaya,Pizza,350,C242
806,2026-05-09,21,Arunachal Treats,Thukpa,220,C496
807,2026-04-02,19,Bamboo Bowl,Chowmein,180,C451
808,2026-03-24,12,Arunachal Treats,Pizza,350,C129
809,2026-05-20,14,Snow Peak Diner,Pizza,350,C234
810,2026-01-21,20,Highland Kitchen,Tea,40,C052
811,2026-02-24,14,Bamboo Bowl,Coffee,80,C352
812,2026-02-05,19,Tawang Kitchen,Chowmein,180,C362
813,2026-02-08,14,Tawang Kitchen,Spring Roll,120,C213
814,2026-01-06,19,Mountain Cafe,Thukpa,220,C039
815,2026-04-28,20,Bamboo Bowl,Fried Rice,200,C465
816,2026-02-26,11,Taste of Tawang,Tea,40,C285
817,2026-03-28,13,Momo Junction,Chowmein,180,C495
818,2026-02-14,13,Snow Peak Diner,Tea,40,C085
819,2026-05-14,20,Cafe Himalaya,Veg Momos,150,C246
820,2026-05-06,13,Highland Kitchen,Chicken Momos,180,C499
821,2026-05-18,19,Mountain Cafe,Spring Roll,120,C420
822,2026-01-28,16,Bamboo Bowl,Veg Momos,150,C247
823,2026-05-07,14,Snow Peak Diner,Fried Rice,200,C072
824,2026-02-02,17,Mountain Cafe,Thukpa,220,C195
825,2026-04-08,17,Cafe Himalaya,Spring Roll,120,C385
826,2026-04-03,18,Tawang Kitchen,Veg Momos,150,C245
827,2026-05-08,22,Tawang Kitchen,Tea,40,C071
828,2026-01-26,21,Bamboo Bowl,Chowmein,180,C314
829,2026-04-13,17,Tawang Kitchen,Chicken Momos,180,C062
830,2026-01-25,19,Mountain Cafe,Chicken Momos,180,C207
831,2026-01-26,14,Taste of Tawang,Chowmein,180,C310
832,2026-04-30,20,Taste of Tawang,Thukpa,220,C086
833,2026-04-18,16,Taste of Tawang,Thukpa,220,C199
834,2026-05-27,20,Mountain Cafe,Burger,220,C139
835,2026-01-30,19,Dragon Bites,Chowmein,180,C435
836,2026-05-16,20,Taste of Tawang,Veg Momos,150,C360
837,2026-03-20,12,Taste of Tawang,Pizza,350,C049
838,2026-03-07,18,Cafe Himalaya,Veg Momos,150,C335
839,2026-05-03,11,Mountain Cafe,Pizza,350,C339
840,2026-03-05,19,Bamboo Bowl,Burger,220,C062
841,2026-03-01,19,Highland Kitchen,Pizza,350,C479
842,2026-03-03,20,Taste of Tawang,Veg Momos,150,C348
843,2026-03-02,12,Taste of Tawang,Veg Momos,150,C420
844,2026-02-27,20,Bamboo Bowl,Coffee,80,C480
845,2026-04-09,19,Bamboo Bowl,Spring Roll,120,C092
846,2026-05-07,21,Highland Kitchen,Thukpa,220,C401
847,2026-05-11,18,Highland Kitchen,Tea,40,C292
848,2026-03-03,13,Highland Kitchen,Spring Roll,120,C445
849,2026-01-16,14,Taste of Tawang,Fried Rice,200,C040
850,2026-04-04,20,Highland Kitchen,Veg Momos,150,C300
851,2026-01-02,13,Mountain Cafe,Chicken Momos,180,C346
852,2026-05-26,21,Tawang Kitchen,Tea,40,C384
853,2026-03-02,16,Arunachal Treats,Fried Rice,200,C378
854,2026-05-15,15,Bamboo Bowl,Pizza,350,C437
855,2026-01-23,22,Snow Peak Diner,Pizza,350,C340
856,2026-04-11,20,Tawang Kitchen,Spring Roll,120,C028
857,2026-01-01,18,Cafe Himalaya,Coffee,80,C070
858,2026-04-06,14,Arunachal Treats,Chowmein,180,C316
859,2026-02-15,19,Cafe Himalaya,Coffee,80,C217
860,2026-04-20,21,Snow Peak Diner,Coffee,80,C255
861,2026-04-14,19,Dragon Bites,Tea,40,C258
862,2026-03-16,20,Cafe Himalaya,Coffee,80,C176
863,2026-05-20,16,Highland Kitchen,Pizza,350,C451
864,2026-04-05,11,Tawang Kitchen,Burger,220,C291
865,2026-05-29,20,Arunachal Treats,Pizza,350,C291
866,2026-04-24,19,Momo Junction,Fried Rice,200,C416
867,2026-04-09,21,Arunachal Treats,Tea,40,C341
868,2026-03-24,19,Mountain Cafe,Spring Roll,120,C171
869,2026-03-15,13,Taste of Tawang,Veg Momos,150,C276
870,2026-03-28,21,Dragon Bites,Burger,220,C183
871,2026-02-28,18,Arunachal Treats,Chowmein,180,C268
872,2026-05-12,20,Highland Kitchen,Veg Momos,150,C468
873,2026-01-14,12,Dragon Bites,Fried Rice,200,C155
874,2026-04-30,21,Arunachal Treats,Tea,40,C428
875,2026-03-28,19,Taste of Tawang,Chowmein,180,C489
876,2026-05-30,13,Bamboo Bowl,Fried Rice,200,C260
